timestamp_nano,datetime_utc,name,axis_x,accuracy
712769234683499,2024-03-21T19:39:56.477Z,lps22h barometer sensor,923.45874,3
712769414683499,2024-03-21T19:39:56.657Z,lps22h barometer sensor,923.47314,3
712769594683499,2024-03-21T19:39:56.837Z,lps22h barometer sensor,923.47095,3
712769774683499,2024-03-21T19:39:57.018Z,lps22h barometer sensor,923.4612,3
712769954683499,2024-03-21T19:39:57.197Z,lps22h barometer sensor,923.4563,3
712770134683499,2024-03-21T19:39:57.378Z,lps22h barometer sensor,923.4629,3
712770314683758,2024-03-21T19:39:57.557Z,lps22h barometer sensor,923.4553,3
712770494683758,2024-03-21T19:39:57.738Z,lps22h barometer sensor,923.46387,3
712770674683758,2024-03-21T19:39:57.917Z,lps22h barometer sensor,923.4673,3
712770854683758,2024-03-21T19:39:58.097Z,lps22h barometer sensor,923.4783,3
712771034683758,2024-03-21T19:39:58.277Z,lps22h barometer sensor,923.4746,3
712771214683491,2024-03-21T19:39:58.457Z,lps22h barometer sensor,923.4861,3
712771394683491,2024-03-21T19:39:58.638Z,lps22h barometer sensor,923.5071,3
712771574683491,2024-03-21T19:39:58.818Z,lps22h barometer sensor,923.5049,3
712771754683491,2024-03-21T19:39:58.998Z,lps22h barometer sensor,923.47925,3
712771934683491,2024-03-21T19:39:59.177Z,lps22h barometer sensor,923.4712,3
712772114683491,2024-03-21T19:39:59.357Z,lps22h barometer sensor,923.46484,3
712772294683491,2024-03-21T19:39:59.538Z,lps22h barometer sensor,923.48315,3
712772474683491,2024-03-21T19:39:59.717Z,lps22h barometer sensor,923.46533,3
712772654683491,2024-03-21T19:39:59.897Z,lps22h barometer sensor,923.4536,3
712772834683491,2024-03-21T19:40:00.078Z,lps22h barometer sensor,923.46387,3
712773014683491,2024-03-21T19:40:00.258Z,lps22h barometer sensor,923.47217,3
